competitor,competitor_product,vos_product,vos_url,score,confidence,competitor_url
vapeshop.co.uk,Riot Bar Edtn Nic Salt 10Ml,Riot Squad Bar Edition Nic Salt 10Ml 5Mg E-Liquid,https://vapeonlinestore.co.uk/products/riot-squad-bar-edition-nic-salt-10ml-5mg-e-liquids,1.0,reviewed,https://vapeshop.co.uk/products/strawberry-peach-razz-riot-bar-edtn-nic-salt-10ml
vapeshop.co.uk,dojo blast 10k pod kit,Vaporesso Dojo Blast 10000 Prefilled Pods Vape Kit,https://vapeonlinestore.co.uk/products/vaporesso-dojo-blast-10k,1.0,high,https://vapeshop.co.uk/products/dojo-blast-10k-pod-kit
vapeshop.co.uk,Nic Salt By Drifter Bar Salts 10Ml,drifter bar salts 5mg 10ml nic salt,https://vapeonlinestore.co.uk/products/drifter-bar-salts-5mg-10ml,1.0,high,https://vapeshop.co.uk/products/peach-ice-nic-salt-by-drifter-bar-salts-10ml
vapeshop.co.uk,vaporesso xros 5 vape kit,vaporesso xros 5 pod vape kit,https://vapeonlinestore.co.uk/products/vaporesso-xros-5,1.0,high,https://vapeshop.co.uk/products/vaporesso-xros-5-vape-kit
vapeshop.co.uk,oxva xlim sq pro 2 kit,oxva xlim sq pro 2 pod vape kit,https://vapeonlinestore.co.uk/products/oxva-xlim-sq-pro-2-pod-vape-kit,1.0,high,https://vapeshop.co.uk/products/oxva-xlim-sq-pro-2-kit
vapeshop.co.uk,hayati pro ultra plus 25000 pod kit,Hayati Pro Ultra Plus 25000 Prefilled Pods Kit,https://vapeonlinestore.co.uk/products/hayati-pro-ultra,1.0,high,https://vapeshop.co.uk/products/hayati-pro-ultra-plus-25000-pod-kit
vapeshop.co.uk,vaporesso vibe dual mesh smart pod,vaporesso vibe dual smart replacement pods,https://vapeonlinestore.co.uk/products/vaporesso-vibe-dual-smart-replacement-pods,1.0,high,https://vapeshop.co.uk/products/vaporesso-vibe-dual-mesh-smart-pod
vapeshop.co.uk,vaporesso vibe kit,vaporesso vibe vape kit,https://vapeonlinestore.co.uk/products/vaporesso-vibe-vape-kit,1.0,high,https://vapeshop.co.uk/products/vaporesso-vibe-kit
vapeshop.co.uk,voopoo argus g3 kit,voopoo argus g3 pod vape kit,https://vapeonlinestore.co.uk/products/voopoo-argus-g3,1.0,high,https://vapeshop.co.uk/products/voopoo-argus-g3-kit
vapeshop.co.uk,Edition Pixl Duo 12 Refill Pods,pixl duo 12 replacement pods,https://vapeonlinestore.co.uk/products/pixl-duo-12-replacement-pods,1.0,high,https://vapeshop.co.uk/products/yellow-edition-pixl-duo-12-refill-pack
vapeshop.co.uk,vapes bars angel 20k vape kit,Vapes Bars Angel 20000 Pod Kit Prefilled And Reusable,https://vapeonlinestore.co.uk/products/vapes-bars-angel-20000-puff-vape,1.0,high,https://vapeshop.co.uk/products/vapes-bars-angel-20k-vape-kit
vapeshop.co.uk,Titan Nic Salt,titan salts 10ml nic e-liquid,https://vapeonlinestore.co.uk/products/titan-salts-10ml-nic-e-liquid,1.0,reviewed,https://vapeshop.co.uk/products/watermelon-ice-titan-nic-salt
vapeshop.co.uk,innokin pzpulse replacement pod,innokin pzpulse empty replacement pod,https://vapeonlinestore.co.uk/products/innokin-pzpulse-replacement-pod,1.0,high,https://vapeshop.co.uk/products/innokin-pzpulse-replacement-pod
vapeshop.co.uk,Elux Legend 1500 Pods,elux legend 1500 puffs replacement pods,https://vapeonlinestore.co.uk/products/elux-legend-1500-pods,1.0,high,https://vapeshop.co.uk/products/cherry-lime-elux-legend-1500-pods
vapeshop.co.uk,elux legend 1500 2in1 kit,Elux Legend 1500 Puffs Vape Kit,https://vapeonlinestore.co.uk/products/elux-legend-1500-puffs-pack-of-5,1.0,reviewed,https://vapeshop.co.uk/products/elux-legend-1500-kit
vapeshop.co.uk,lost mary bm6000 vape kit,Lost Mary Bm6000 Prefilled Pods Vape Kit,https://vapeonlinestore.co.uk/products/triple-mango-lost-mary-bm6000,1.0,high,https://vapeshop.co.uk/products/lost-mary-bm6000-vape-kit
vapeshop.co.uk,hayati pro max plus 6000 puffs,Hayati Pro Max Plus 6000 Prefilled Pods Kit,https://vapeonlinestore.co.uk/products/hayati-pro-max-plus-6000,1.0,high,https://vapeshop.co.uk/products/hayati-pro-max-6000-puffs
vapeshop.co.uk,Mini Zyn Pouches,zyn nicotine pouches,https://vapeonlinestore.co.uk/products/zyn-nicotine-pouches,1.0,reviewed,https://vapeshop.co.uk/products/black-cherry-mini-zyn-nicotine-pouches
vapeshop.co.uk,avomi cliq 6000 puff vape kit,avomi cliq 6000 puff pod vape kit,https://vapeonlinestore.co.uk/products/avomi-cliq-6000,1.0,high,https://vapeshop.co.uk/products/avomi-cliq-6000-puff-vape-kit
vapeshop.co.uk,oxva nexlim pods,oxva nexlim replacement pods pack of 3,https://vapeonlinestore.co.uk/products/oxva-nexlim-replacement-pods,1.0,high,https://vapeshop.co.uk/products/oxva-nexlim-pods
vapeshop.co.uk,Ivg Savr Refill Pods,ivg savr prefilled pods pack of 1,https://vapeonlinestore.co.uk/products/ivg-savr-prefilled-pods,1.0,high,https://vapeshop.co.uk/products/strawberry-watermelon-ivg-savr-refill-pack
vapeshop.co.uk,voopoo argus z2 vape kit,voopoo argus z2 vape kit,https://vapeonlinestore.co.uk/products/voopoo-argus-z2-vape-kit,1.0,high,https://vapeshop.co.uk/products/voopoo-argus-z2-vape-kit
vapeshop.co.uk,Nic Salt By Seriously Tropical 10Ml,Doozy Vape Seriously Tropical 10Ml Nic Salt E-Liquid,https://vapeonlinestore.co.uk/products/doozy-vape-seriously-tropical-10ml-nic-salts,1.0,high,https://vapeshop.co.uk/products/kiwi-guava-ice-nic-salt-by-seriously-tropical-10ml
vapeshop.co.uk,elfbar 600 prefilled pod kit,Elf Bar 600 Puffs 20Mg Reusable Vape Pod Kit,https://vapeonlinestore.co.uk/products/elf-bar-600-puffs-disposable-vape,1.0,high,https://vapeshop.co.uk/products/elfbar-600-prefilled-pod-kit
vapeshop.co.uk,ske 600 pro prefilled pod kit,ske crystal pro 600 puffs 20mg reusable vape pod kit,https://vapeonlinestore.co.uk/products/ske-crystal-pro-600,1.0,high,https://vapeshop.co.uk/products/ske-600-pro-prefilled-pod-kit
vapeshop.co.uk,lost mary bm600 prefilled pod kit,Lost Mary Bm600 Prefilled Reusable Pod Kit,https://vapeonlinestore.co.uk/products/lost-mary-bm600-disposable-vape,1.0,high,https://vapeshop.co.uk/products/lost-mary-bm600-prefilled-pod-kit
vapeshop.co.uk,Nic Salt By Alka Mist 10Ml,alka mist 10ml nic salts,https://vapeonlinestore.co.uk/products/alka-mist-10ml,1.0,high,https://vapeshop.co.uk/products/strawberry-vanilla-nic-salt-by-alka-mist-10ml
vapeshop.co.uk,oxva vprime vape kit,oxva v prime kit pod kit 2600mah,https://vapeonlinestore.co.uk/products/oxva-v-prime-kit-pod-kit,1.0,reviewed,https://vapeshop.co.uk/products/oxva-vprime-vape-kit
vapeshop.co.uk,oxva vprime replacement pods,oxva vprime replacement pods pack of 2,https://vapeonlinestore.co.uk/products/oxva-vprime-replacement-pods,1.0,high,https://vapeshop.co.uk/products/oxva-vprime-replacement-pods
vapeshop.co.uk,Bar Salts By Vampire Vape,vampire vape bar salts 10ml e-liquid juice,https://vapeonlinestore.co.uk/products/vampire-vape-bar-salts-10ml,1.0,high,https://vapeshop.co.uk/products/cherry-raspberry-apple-bar-salts-by-vampire-vape
vapeshop.co.uk,vaporesso luxe x corex 2.0 replacement pods,vaporesso luxe x corex 2.0 replacement pods,https://vapeonlinestore.co.uk/products/vaporesso-luxe-x-corex-2-0-pods,1.0,high,https://vapeshop.co.uk/products/vaporesso-luxe-x-corex-2-0-replacement-pods
vapeshop.co.uk,ivg 2400 rechargeable vape kit,Ivg 2400 Puffs Disposable Kit,https://vapeonlinestore.co.uk/products/grape-ice-ivg-2400,1.0,high,https://vapeshop.co.uk/products/ivg-2400-rechargeable-vape-kit
vapeshop.co.uk,vaporesso armour g series pods,vaporesso armour g / gs replacement pods pack of 2,https://vapeonlinestore.co.uk/products/vaporesso-armour-g-gs-replacement-pods,1.0,reviewed,https://vapeshop.co.uk/products/vaporesso-armour-g-series-pods
vapeshop.co.uk,aquavape innokin endura vcap pods,innokin vcap replacement 2ml pods,https://vapeonlinestore.co.uk/products/innokin-vcap-replacement-pods,1.0,reviewed,https://vapeshop.co.uk/products/aquavape-innokin-endura-vcap-pods
vapeshop.co.uk,aquavape innokin endura v kit,Innokin Endura 5 Pod Kit,https://vapeonlinestore.co.uk/products/innokin-endura-v-pod-kit,1.0,reviewed,https://vapeshop.co.uk/products/aquavape-innokin-endura-v-kit
vapeshop.co.uk,Edition Elf Bar 4In1 Pods,Elf Bar 4In1 Prefilled Pods,https://vapeonlinestore.co.uk/products/elf-bar-4in1-prefilled-pods,1.0,high,https://vapeshop.co.uk/products/ice-drinks-edition-elfbar-4in1-pods
vapeshop.co.uk,elfbar 4in1 vape kit,elf bar 4 in 1 vape pod kit,https://vapeonlinestore.co.uk/products/elf-bar-4-in-1-vape-pod-kit,1.0,high,https://vapeshop.co.uk/products/elfbar-4in1-vape-kit
vapeshop.co.uk,oxva xlim pro 2 vape kit,oxva xlim pro 2 pod vape kit,https://vapeonlinestore.co.uk/products/oxva-xlim-pro-2-pod-vape-kit,1.0,high,https://vapeshop.co.uk/products/oxva-xlim-pro-2-vape-kit
vapeshop.co.uk,Nic Salt By Aqua Salts 10Ml,aquavape 10ml nic salts,https://vapeonlinestore.co.uk/products/aquavape-10ml-nic-salts,1.0,reviewed,https://vapeshop.co.uk/products/blue-sour-raspberry-nic-salt-by-aqua-salts-10ml
vapeshop.co.uk,Melta Nicotine Strips,melta nicotine strips,https://vapeonlinestore.co.uk/products/melta-nicotine-strips,1.0,reviewed,https://vapeshop.co.uk/products/vanilla-melta-nicotine-strips
vapeshop.co.uk,aspire flexus pro pods,aspire flexus pro replacement pods,https://vapeonlinestore.co.uk/products/aspire-flexus-pro-replacement-pods,1.0,high,https://vapeshop.co.uk/products/aspire-flexus-pro-pods
vapeshop.co.uk,ivg air 4 in 1 vape kit,ivg air 4-in-1 prefilled pod vape kit,https://vapeonlinestore.co.uk/products/ivg-air-4-in-1-prefilled-pod-vape-kit,1.0,high,https://vapeshop.co.uk/products/ivg-air-4-in-1-vape-kit
vapeshop.co.uk,ivg air 2 in 1 vape kit,ivg air 2 in 1 pre-filled pod vape kit 2 flavour vape,https://vapeonlinestore.co.uk/products/ivg-air-2-in-1-pod-kit,1.0,high,https://vapeshop.co.uk/products/ivg-air-2-in-1-vape-kit
vapeshop.co.uk,Ivg Air Refill Pods,ivg air pods 20mg prefilled,https://vapeonlinestore.co.uk/products/ivg-air-pods,1.0,high,https://vapeshop.co.uk/products/grape-ice-ivg-air-replacement-pods
vapeshop.co.uk,oxva xlim go pod kit,oxva xlim go pod starter kit,https://vapeonlinestore.co.uk/products/oxva-xlim-go-pod-kit,1.0,high,https://vapeshop.co.uk/products/oxva-xlim-go-pod-kit
vapeshop.co.uk,vaporesso xros corex 2.0 replacement pods,vaporesso xros corex 2.0 replacement pods,https://vapeonlinestore.co.uk/products/vaporesso-xros-pods-pack-of-2,1.0,high,https://vapeshop.co.uk/products/vaporesso-xros-corex-2-0-replacement-pods
vapeshop.co.uk,voopoo pnp ii replacement pods,voopoo pnp ii replacement pods,https://vapeonlinestore.co.uk/products/voopoo-pnp-ii-replacement-pod,1.0,high,https://vapeshop.co.uk/products/voopoo-pnp-ii-replacement-pods
vapeshop.co.uk,elfbar elfa refillable pods,elf bar elfa refillable pods,https://vapeonlinestore.co.uk/products/elf-bar-elfa-refillable-pods,1.0,high,https://vapeshop.co.uk/products/elf-bar-elfa-refillable-pods
vapeshop.co.uk,vaporesso xros pro kit,Vaporesso Xros Pro Pod Vape Kit,https://vapeonlinestore.co.uk/products/vaporesso-xros-pro-pod-kit,1.0,high,https://vapeshop.co.uk/products/vaporesso-xros-pro-kit
vapeshop.co.uk,geekvape sonder q kit,geekvape sonder q pod vape kit,https://vapeonlinestore.co.uk/products/geekvape-sonder-q-pod-kit,1.0,high,https://vapeshop.co.uk/products/geekvape-sonder-q-kit
vapeshop.co.uk,vaporesso xtank pod,vaporesso x tank replacement pod,https://vapeonlinestore.co.uk/products/x-tank-pod-by-vaporesso,1.0,reviewed,https://vapeshop.co.uk/products/vaporesso-xtank-pod
vapeshop.co.uk,Nic Salt By Aquavape 10Ml,aquavape 10ml nic salts,https://vapeonlinestore.co.uk/products/aquavape-10ml-nic-salts,1.0,high,https://vapeshop.co.uk/products/wild-berry-nic-salt-by-aquavape-10ml
vapeshop.co.uk,By Aquavape 10Ml,aquavape 10ml nic salts,https://vapeonlinestore.co.uk/products/aquavape-10ml-nic-salts,1.0,high,https://vapeshop.co.uk/products/fresh-menthol-by-aquavape-10ml
vapeshop.co.uk,innokin go s vape tank,innokin go-s disposable tank,https://vapeonlinestore.co.uk/products/go-s-disposable-tank-by-innokin,1.0,high,https://vapeshop.co.uk/products/innokin-go-s-vape-tank
vapeshop.co.uk,smok vape pen v2 dc replacement coils,smok vape pen v2 dc replacement coils,https://vapeonlinestore.co.uk/products/smok-vape-pen-v2-dc-replacement-coils,1.0,high,https://vapeshop.co.uk/products/smok-vape-pen-v2-dc-replacement-coils
vapeshop.co.uk,Elf Bar Elfa Pro Pods,Elfa Pro 20Mg Prefilled Pods,https://vapeonlinestore.co.uk/products/apple-peach-elfa-pro-prefilled-pods,1.0,high,https://vapeshop.co.uk/products/watermelon-elf-bar-elfa-pro-pods
vapeshop.co.uk,elfbar elfa pro pod kit,elf bar elfa pro prefilled pod vape kit price,https://vapeonlinestore.co.uk/products/elf-bar-elfa-pro-pod-kit,1.0,high,https://vapeshop.co.uk/products/elf-bar-elfa-pro-pod-kit
vapeshop.co.uk,aspire tg replacement pods,aspire tg replacement pods pack of 2,https://vapeonlinestore.co.uk/products/aspire-tg-replacement-pods,1.0,high,https://vapeshop.co.uk/products/aspire-tg-replacement-pods
vapeshop.co.uk,smok novo 5 replacement pods,smok novo 5 replacement pods,https://vapeonlinestore.co.uk/products/smok-novo-5-replacement-pods,1.0,high,https://vapeshop.co.uk/products/smok-novo-5-replacement-pods
vapeshop.co.uk,ultd kpg shortfill - 50ml,ultd 50ml shortfill e-liquid,https://vapeonlinestore.co.uk/products/ultd-50ml-shortfill-e-liquid,1.0,reviewed,https://vapeshop.co.uk/products/ultd-kpg-shortfill-50ml
vapeshop.co.uk,aspire gotek x replacement pods (pack of 2),aspire gotek x replacement pods pack of 2,https://vapeonlinestore.co.uk/products/aspire-gotek-x-replacement-pods,1.0,high,https://vapeshop.co.uk/products/aspire-gotek-x-replacement-pods-pack-of-2
vapeshop.co.uk,voopoo ito replacement pods (pack of 2),Voopoo Ito X Refill Pods,https://vapeonlinestore.co.uk/products/voopoo-ito-x-pod,1.0,high,https://vapeshop.co.uk/products/voopoo-ito-replacement-pods-pack-of-2
vapeshop.co.uk,uwell pa replacement coils (pack of 4),uwell pa replacement coils pack of 4,https://vapeonlinestore.co.uk/products/uwell-pa-replacement-coils,1.0,high,https://vapeshop.co.uk/products/uwell-pa-replacement-coils-pack-of-4
vapeshop.co.uk,smok novo 2x replacement pods (pack of 3),Smok Novo 2 Refill Pods,https://vapeonlinestore.co.uk/products/novo-2-replacement-pods-by-smok,1.0,high,https://vapeshop.co.uk/products/smok-novo-2x-replacement-pods-pack-of-3
vapeshop.co.uk,vaporesso gti mesh replacement coils (pack of 5),vaporesso gti replacement mesh coils pack of 5,https://vapeonlinestore.co.uk/products/gti-replacement-mesh-coils-5-pack-by-vaporesso,1.0,reviewed,https://vapeshop.co.uk/products/vaporesso-gti-mesh-replacement-coils-pack-of-5
vapeshop.co.uk,aspire flexus af replacement mesh coils (pack of 5),aspire af mesh replacement coils,https://vapeonlinestore.co.uk/products/aspire-af-mesh-coils-pack-of-5,1.0,reviewed,https://vapeshop.co.uk/products/aspire-flexus-af-replacement-mesh-coils-pack-of-5
vapeshop.co.uk,Ultd Shortfill 50Ml,ultd 50ml shortfill e-liquid,https://vapeonlinestore.co.uk/products/ultd-50ml-shortfill-e-liquid,1.0,high,https://vapeshop.co.uk/products/ultd-strawberry-kiwi-short-fill-50ml
vapeshop.co.uk,ub lite replacement coils (pack of 5),ub lite coils by lost vape,https://vapeonlinestore.co.uk/products/ub-lite-coils-by-lost-vape,1.0,high,https://vapeshop.co.uk/products/ub-lite-replacement-coils-pack-of-5
vapeshop.co.uk,usb-c charging cable,vape usb c-type charging cable vape charger cables,https://vapeonlinestore.co.uk/products/usb-c-type-charging-cable,1.0,reviewed,https://vapeshop.co.uk/products/usb-c-to-usb-a-charging-cable-2a-black
vapeshop.co.uk,70 30 By Vampire Vape 10Ml,Vampire Vape 10Ml E-Liquid,https://vapeonlinestore.co.uk/products/pack-of-10-vampire-vape-10ml-e-liquid,1.0,reviewed,https://vapeshop.co.uk/products/heisenberg-70-30-by-vampire-vape-10ml
vapeshop.co.uk,charger by vampire vape 10ml,Vampire Vape 10Ml E-Liquid,https://vapeonlinestore.co.uk/products/pack-of-10-vampire-vape-10ml-e-liquid,1.0,reviewed,https://vapeshop.co.uk/products/charger-by-vampire-vape-10ml
vapeshop.co.uk,vaporesso gtx replacement coils (pack of 5),vaporesso gtx coils pack of 5,https://vapeonlinestore.co.uk/products/vaporesso-gtx-coils-pack-of-5,1.0,high,https://vapeshop.co.uk/products/vaporesso-target-gtx-replacement-coils-pack-of-5
vapeshop.co.uk,aspire pockex coils (pack of 5),Aspire Pockex Coils,https://vapeonlinestore.co.uk/products/aspire-pockex-coils-5-pack,1.0,high,https://vapeshop.co.uk/products/aspire-pockex-replacement-coils-pack-of-5
vapeshop.co.uk,aspire pockex 2ml pyrex tube,pockex pyrex tube by aspire,https://vapeonlinestore.co.uk/products/pockex-pyrex-tube-by-aspire,1.0,high,https://vapeshop.co.uk/products/aspire-pockex-pyrex-tube
vapeshop.co.uk,aspire nautilus coils (pack of 5),Aspire Nautilus X Coils Of Each,https://vapeonlinestore.co.uk/products/nautilus-x-coils-5-pack-by-aspire,1.0,high,https://vapeshop.co.uk/products/aspire-nautilus-coils-pack-of-5
vapeshop.co.uk,smok nord 2 replacement 2ml nord pods (pack of 3),smok nord 2 replacement pods,https://vapeonlinestore.co.uk/products/smok-nord-2-replacement,1.0,high,https://vapeshop.co.uk/products/smok-nord-2-replacement-2ml-nord-pods-pack-of-3
vapeshop.co.uk,golisi s30 18650 - 3000mah battery (single),golisi s30 18650 - 3000mah battery,https://vapeonlinestore.co.uk/products/golisi-s30-18650-3000mah-battery,1.0,high,https://vapeshop.co.uk/products/golisi-18650-3000maah-battery
vapeshop.co.uk,golisi g30 18650 - 3000mah battery (single),golisi g30 18650 3000mah vape battery,https://vapeonlinestore.co.uk/products/golisi-g30-18650-3000mah-vape-battery,1.0,high,https://vapeshop.co.uk/products/golisi-g30-18650-2500maah-high-drain-battery
vapeshop.co.uk,aspire inr 18650 - 2600mah battery,aspire inr 18650 - 2600mah battery,https://vapeonlinestore.co.uk/products/aspire-inr-18650-2600mah-battery,1.0,high,https://vapeshop.co.uk/products/aspire-18650-battery
vapeshop.co.uk,hayati pro ultra plus 25000 manchester souvenir edition,hayati pro ultra plus 25000 manchester edition pod kit,https://vapeonlinestore.co.uk/products/hayati-pro-ultra-plus-25000-manchester-edition,0.9,high,https://vapeshop.co.uk/products/hayati-pro-ultra-plus-25000-manchester-souvenir-edition
vapeshop.co.uk,geekvape q replacement pods,geekvape q replacement pods pack of 3,https://vapeonlinestore.co.uk/products/geekvape-q-replacement-pods,0.9,high,https://vapeshop.co.uk/products/geekvape-q-replacement-pods
vapeshop.co.uk,oxva xlim stainless steel pod,oxva xlim stainless steel (ss) replacement pods (3-pack),https://vapeonlinestore.co.uk/products/oxva-xlim-stainless-steel-replacement-pods,0.85,high,https://vapeshop.co.uk/products/oxva-xlim-stainless-steel-pod
vapeshop.co.uk,hayati pro ultra+ 25k world cup edition - scotland,hayati pro ultra plus 25000 scotland edition prefilled pod kit,https://vapeonlinestore.co.uk/products/hayati-pro-ultra-plus-25000-scotland-edition,0.83,medium,https://vapeshop.co.uk/products/hayati-pro-ultra-25k-world-cup-edition-scotland
vapeshop.co.uk,hayati pro max+ 6k world cup edition - scotland,hayati pro max plus 6000 scotland edition prefilled pod kit,https://vapeonlinestore.co.uk/products/hayati-pro-max-plus-6000-scotland-edition,0.83,medium,https://vapeshop.co.uk/products/hayati-pro-max-6k-world-cup-edition-scotland
vapeshop.co.uk,hayati pro ultra+ 25k world cup edition - england,hayati pro ultra plus 25000 england edition prefilled pod kit,https://vapeonlinestore.co.uk/products/hayati-pro-ultra-plus-25000-england-edition,0.83,medium,https://vapeshop.co.uk/products/hayati-pro-ultra-25k-world-cup-edition-england
vapeshop.co.uk,hayati pro max+ 6k world cup edition - england,hayati pro max plus 6000 england edition prefilled pod kit,https://vapeonlinestore.co.uk/products/hayati-pro-max-plus-6000-england-edition,0.83,medium,https://vapeshop.co.uk/products/hayati-pro-max-6k-world-cup-edition-england
vapeshop.co.uk,blackcurrant cotton k / blue raspberry hayati pro ultra plus refill pack,blackcurrant cotton k / blue raspberry hayati pro ultra plus 25000 prefilled pods,https://vapeonlinestore.co.uk/products/blackcurrant-cotton-k-blue-raspberry-hayati-25k-pods,0.83,medium,https://vapeshop.co.uk/products/blackcurrant-cotton-k-blue-raspberry-hayati-pro-ultra-plus-refill-pack
vapeshop.co.uk,blueberry cotton k / raspberry cotton k hayati pro ultra plus refill pack,Blueberry Cotton K Raspberry Cotton K Hayati Pro Ultra Plus 25000 Pod Vape Kit,https://vapeonlinestore.co.uk/products/blueberry-cotton-k-raspberry-cotton-k-hayati-pro-ultra-plus-25000,0.81,medium,https://vapeshop.co.uk/products/blueberry-cotton-k-raspberry-cotton-k-hayati-pro-ultra-plus-refill-pack
vapeshop.co.uk,smok rpm4 coils,smok rpm 4 meshed coils,https://vapeonlinestore.co.uk/products/smok-rpm-4-coils,0.8,medium,https://vapeshop.co.uk/products/smok-rpm4-coils
vapeshop.co.uk,hayati pro ultra plus 25000 wales souvenir edition,Hayati Pro Ultra Plus 25000 Prefilled Pods Kit,https://vapeonlinestore.co.uk/products/hayati-pro-ultra,0.8,medium,https://vapeshop.co.uk/products/hayati-pro-ultra-plus-25000-wales-souvenir-edition
vapeshop.co.uk,hayati pro max plus 6000 manchester souvenir edition,Hayati Pro Max Plus 6000 Prefilled Pods Kit,https://vapeonlinestore.co.uk/products/hayati-pro-max-plus-6000,0.8,medium,https://vapeshop.co.uk/products/hayati-pro-max-plus-6000-manchester-souvenir-edition
vapeshop.co.uk,hayati pro max plus 6000 wales souvenir edition,Hayati Pro Max Plus 6000 Prefilled Pods Kit,https://vapeonlinestore.co.uk/products/hayati-pro-max-plus-6000,0.8,medium,https://vapeshop.co.uk/products/hayati-pro-max-plus-6000-wales-souvenir-edition
vapeshop.co.uk,Edition Vapes Bars Angel 20000 Refill Pods,vapes bars angel 20000 prefilled vape pods instock,https://vapeonlinestore.co.uk/products/angel-20000-vape-pods,0.8,medium,https://vapeshop.co.uk/products/brown-edition-vapes-bars-angel-20k-refill-pack
vapeshop.co.uk,lost vape ursa cap pro kit,lost vape ursa cap pod vape kit,https://vapeonlinestore.co.uk/products/lost-vape-ursa-cap-pod-vape-kit,0.8,medium,https://vapeshop.co.uk/products/lost-vape-ursa-cap-pro-kit
vapeshop.co.uk,Terea For Iqos Iluma,iqos iluma terea sticks,https://vapeonlinestore.co.uk/products/iqos-iluma-terea-sticks,0.8,medium,https://vapeshop.co.uk/products/silver-terea-for-iqos-iluma
vapeshop.co.uk,B Gum Strawberry B Gum Hayati Pro Ultra Plus Refill Pods,B Gum Strawberry B Gum Hayati Pro Ultra Plus 25000 Prefilled Pods,https://vapeonlinestore.co.uk/products/watermelon-bgum-strawberry-bgum-hayati-25k-pods,0.8,medium,https://vapeshop.co.uk/products/watermelon-b-gum-strawberry-b-gum-hayati-pro-ultra-plus-refill-pack
vapeshop.co.uk,Bar Salts By Dinner Lady,dinner lady dessert bar salts 5mg 10ml nic salts,https://vapeonlinestore.co.uk/products/dinner-lady-dessert-bar-salts-5mg-10ml,0.8,medium,https://vapeshop.co.uk/products/menthol-tobacco-bar-salts-by-dinner-lady
vapeshop.co.uk,ske crystal cl6000 big puff vape,ske crystal cl6000 prefilled pod vape kit,https://vapeonlinestore.co.uk/products/ske-crystal-cl6000-prefilled-pod-vape-kit,0.8,medium,https://vapeshop.co.uk/products/ske-crystal-cl6000-big-puff-vape
vapeshop.co.uk,B Gum Hayati Pro Ultra Plus Refill Pods,B Gum Hayati Pro Ultra Plus 25000 Prefilled Pods,https://vapeonlinestore.co.uk/products/fruit-bomb-straw-watermelon-b-gum-hayati-25k-pods,0.78,medium,https://vapeshop.co.uk/products/fruit-bomb-straw-watermelon-bgum-hayati-pro-ultra-plus-refill-pack
vapeshop.co.uk,Hayati Pro Max Plus Refill Pods,Hayati Pro Max Plus 6000 Replacement Refill Pods,https://vapeonlinestore.co.uk/products/hayati-pro-max-plus-6000-replacement-pods,0.75,medium,https://vapeshop.co.uk/products/guava-kiwi-passion-fruit-hayati-pro-max-refill-pack
vapeshop.co.uk,Hayati Pro Ultra Plus Refill Pods,Hayati Pro Ultra Plus 25000 Replacement Refill Pods,https://vapeonlinestore.co.uk/products/hayati-pro-ultra-plus-pods,0.75,medium,https://vapeshop.co.uk/products/juicy-peach-hayati-pro-ultra-plus-refill-pack
vapeshop.co.uk,vuse go reload vape pen,vuse go reload 1000 pen starter vape kit,https://vapeonlinestore.co.uk/products/vuse-go-reload-1000,0.75,medium,https://vapeshop.co.uk/products/vuse-go-reload-vape-pen
vapeshop.co.uk,ske crystal 4in1 prefilled pod kit,ske crystal 2400 4 in 1 prefilled pods kit,https://vapeonlinestore.co.uk/products/ske-crystal-2400-4-in-1-prefilled-pods-kit,0.75,medium,https://vapeshop.co.uk/products/ske-crystal-4in1-prefilled-pod-kit
vapeshop.co.uk,oxva vprime dual mesh pods,oxva vprime replacement pods pack of 2,https://vapeonlinestore.co.uk/products/oxva-vprime-replacement-pods,0.7,medium,https://vapeshop.co.uk/products/oxva-vprime-dual-mesh-pods
vapeshop.co.uk,Nic Salt By Ivg Pro 10Ml,ivg pro salts 10ml nic salts,https://vapeonlinestore.co.uk/products/ivg-pro-salts-10ml,0.7,medium,https://vapeshop.co.uk/products/mr-blue-nic-salt-by-ivg-pro-10ml
vapeshop.co.uk,Ivg Smart Max Refill Pods,Ivg Smart Max 10000 Puffs Prefilled Refill Pods,https://vapeonlinestore.co.uk/products/ivg-smart-max-pods,0.7,medium,https://vapeshop.co.uk/products/fruit-fusion-ivg-smart-max-refill-pack
vapeshop.co.uk,elfbar joinone15 kit,elf bar joinone 15 classic prefilled pod kit + free pod,https://vapeonlinestore.co.uk/products/elf-bar-joinone15-classic,0.7,medium,https://vapeshop.co.uk/products/elfbar-joinone15-kit
vapeshop.co.uk,elfbar joinone refill pack,elf bar joinone classic prefilled pod,https://vapeonlinestore.co.uk/products/elf-bar-joinone-classic-pod,0.7,medium,https://vapeshop.co.uk/products/elfbar-joinone-refill-pack
vapeshop.co.uk,Vuse Ultra Smart Pod,vuse ultra pods,https://vapeonlinestore.co.uk/products/vuse-ultra-pods,0.7,medium,https://vapeshop.co.uk/products/berry-tropical-blend-vuse-ultra-smart-pod
vapeshop.co.uk,Ivg Pro 2 Starter Kit,Ivg Pro 2 10000 Puffs Prefilled Pods Kit,https://vapeonlinestore.co.uk/products/ivg-pro-2-10k,0.7,medium,https://vapeshop.co.uk/products/ivg-pro-2-starter-kit
