competitor,competitor_product,vos_product,vos_url,variant_type,missing_variant,vos_status,vos_closest_variant,competitor_price,competitor_url,match_confidence
vampirevape.co.uk,Freebase Vape Juice 10Ml Vampire Vape,Vampire Vape 10Ml E-Liquid,https://vapeonlinestore.co.uk/products/pack-of-10-vampire-vape-10ml-e-liquid,flavour,vanilla tobacco,not listed on VOS,,3.99,https://www.vampirevape.co.uk/vampire-vape-vanilla-tobacco-10ml-e-liquid,high
vampirevape.co.uk,Freebase Vape Juice 10Ml Vampire Vape,Vampire Vape 10Ml E-Liquid,https://vapeonlinestore.co.uk/products/pack-of-10-vampire-vape-10ml-e-liquid,flavour,watermelon,not listed on VOS,,3.99,https://www.vampirevape.co.uk/vampire-vape-watermelon-10ml-e-liquid,high
vampirevape.co.uk,Freebase Vape Juice 10Ml Vampire Vape,Vampire Vape 10Ml E-Liquid,https://vapeonlinestore.co.uk/products/pack-of-10-vampire-vape-10ml-e-liquid,flavour,white chocolate hazelnut tobacco,not listed on VOS,,3.99,https://www.vampirevape.co.uk/vampire-vape-white-chocolate-hazelnut-tobacco-10ml-e-liquid,high
vampirevape.co.uk,Nic Salt Vape Juice 10Ml Vampire Vape,Vampire Vape 10Ml E-Liquid,https://vapeonlinestore.co.uk/products/pack-of-10-vampire-vape-10ml-e-liquid,flavour,white chocolate hazelnut tobacco,not listed on VOS,,3.99,https://www.vampirevape.co.uk/vampire-vape-nic-salt-white-chocolate-hazelnut-tobacco-10ml-e-liquid,high
vampirevape.co.uk,Freebase Vape Juice 10Ml Vampire Vape,Vampire Vape 10Ml E-Liquid,https://vapeonlinestore.co.uk/products/pack-of-10-vampire-vape-10ml-e-liquid,strength,0mg,not listed on VOS,,3.99,https://www.vampirevape.co.uk/vampire-vape-cherry-tobacco-10ml-e-liquid,high
vampirevape.co.uk,Nic Salt Vape Juice 10Ml Vampire Vape,Vampire Vape 10Ml E-Liquid,https://vapeonlinestore.co.uk/products/pack-of-10-vampire-vape-10ml-e-liquid,strength,10mg,not listed on VOS,,3.99,https://www.vampirevape.co.uk/vampire-vape-nic-salt-cherry-tobacco-10ml-e-liquid,high
vampirevape.co.uk,Nic Salt Vape Juice 10Ml Vampire Vape,Vampire Vape 10Ml E-Liquid,https://vapeonlinestore.co.uk/products/pack-of-10-vampire-vape-10ml-e-liquid,strength,20mg,not listed on VOS,,3.99,https://www.vampirevape.co.uk/vampire-vape-nic-salt-cherry-tobacco-10ml-e-liquid,high
vampirevape.co.uk,10Ml E-Liquid,Vampire Vape 10Ml E-Liquid,https://vapeonlinestore.co.uk/products/pack-of-10-vampire-vape-10ml-e-liquid,strength,50 50 18mg,not listed on VOS,,2.0,https://www.vampirevape.co.uk/nicit-up-10ml-e-liquid,low
vampirevape.co.uk,10Ml E-Liquid,Vampire Vape 10Ml E-Liquid,https://vapeonlinestore.co.uk/products/pack-of-10-vampire-vape-10ml-e-liquid,strength,70 30 18mg,not listed on VOS,,2.0,https://www.vampirevape.co.uk/nicit-up-10ml-e-liquid,low
vampirevape.co.uk,10Ml E-Liquid,Vampire Vape 10Ml E-Liquid,https://vapeonlinestore.co.uk/products/pack-of-10-vampire-vape-10ml-e-liquid,strength,80 20 18mg,not listed on VOS,,2.0,https://www.vampirevape.co.uk/nicit-up-10ml-e-liquid,low
vampirevape.co.uk,10Ml E-Liquid,Vampire Vape 10Ml E-Liquid,https://vapeonlinestore.co.uk/products/pack-of-10-vampire-vape-10ml-e-liquid,strength,ice 70 30 18mg,not listed on VOS,,2.0,https://www.vampirevape.co.uk/nicit-up-10ml-e-liquid,low
vampirevape.co.uk,10Ml E-Liquid,Vampire Vape 10Ml E-Liquid,https://vapeonlinestore.co.uk/products/pack-of-10-vampire-vape-10ml-e-liquid,strength,salts 50 50 20mg,not listed on VOS,,2.0,https://www.vampirevape.co.uk/nicit-up-10ml-e-liquid,low
vampirevape.co.uk,vaporesso dojo blast 10k & 30k prefilled pods,Vaporesso Dojo Blast 10000 Prefilled Pods,https://vapeonlinestore.co.uk/products/vaporesso-dojo-blast-10k-pods,flavour,i bru,not listed on VOS,,4.95,https://www.vampirevape.co.uk/vaporesso-dojo-blast-10k-prefilled-pod,medium
vampirevape.co.uk,Dojo Blast 10000 Prefilled Vape Kit,Vaporesso Dojo Blast 10000 Prefilled Pods Vape Kit,https://vapeonlinestore.co.uk/products/vaporesso-dojo-blast-10k,flavour,banana ice,not listed on VOS,,5.99,https://www.vampirevape.co.uk/dojo-blast-10k-prefilled-vape-kit,high
vampirevape.co.uk,Dojo Blast 10000 Prefilled Vape Kit,Vaporesso Dojo Blast 10000 Prefilled Pods Vape Kit,https://vapeonlinestore.co.uk/products/vaporesso-dojo-blast-10k,flavour,i bru,not listed on VOS,,5.99,https://www.vampirevape.co.uk/dojo-blast-10k-prefilled-vape-kit,high
vampirevape.co.uk,Dojo Blast 10000 Prefilled Vape Kit,Vaporesso Dojo Blast 10000 Prefilled Pods Vape Kit,https://vapeonlinestore.co.uk/products/vaporesso-dojo-blast-10k,flavour,lime pomegranate,not listed on VOS,,5.99,https://www.vampirevape.co.uk/dojo-blast-10k-prefilled-vape-kit,high
vampirevape.co.uk,Dojo Blast 10000 Prefilled Vape Kit,Vaporesso Dojo Blast 10000 Prefilled Pods Vape Kit,https://vapeonlinestore.co.uk/products/vaporesso-dojo-blast-10k,flavour,lychee ice,not listed on VOS,,5.99,https://www.vampirevape.co.uk/dojo-blast-10k-prefilled-vape-kit,high
vampirevape.co.uk,Dojo Blast 10000 Prefilled Vape Kit,Vaporesso Dojo Blast 10000 Prefilled Pods Vape Kit,https://vapeonlinestore.co.uk/products/vaporesso-dojo-blast-10k,flavour,sour berry,not listed on VOS,,5.99,https://www.vampirevape.co.uk/dojo-blast-10k-prefilled-vape-kit,high
vampirevape.co.uk,Dojo Blast 10000 Prefilled Vape Kit,Vaporesso Dojo Blast 10000 Prefilled Pods Vape Kit,https://vapeonlinestore.co.uk/products/vaporesso-dojo-blast-10k,flavour,sour peach gummy,not listed on VOS,,5.99,https://www.vampirevape.co.uk/dojo-blast-10k-prefilled-vape-kit,high
vampirevape.co.uk,Aspire Nautilus Mini Replacement,aspire nautilus mini replacement glass aspire glass replacement,https://vapeonlinestore.co.uk/products/mini-nautilus-glass-tank-by-aspire,colour,glass,not listed on VOS,,2.99,https://www.vampirevape.co.uk/aspire-nautilus-mini-replacement-glass,medium
vampirevape.co.uk,avomi cliq 6000 puff pod vape kit - 20mg,avomi cliq 6000 puff pod vape kit,https://vapeonlinestore.co.uk/products/avomi-cliq-6000,flavour,banana ice,not listed on VOS,,5.99,https://www.vampirevape.co.uk/avomi-cliq-prefilled-pod-vape-kit-20mg,high
vampirevape.co.uk,avomi cliq 6000 puff pod vape kit - 20mg,avomi cliq 6000 puff pod vape kit,https://vapeonlinestore.co.uk/products/avomi-cliq-6000,flavour,blue raspberry ice,not listed on VOS,,5.99,https://www.vampirevape.co.uk/avomi-cliq-prefilled-pod-vape-kit-20mg,high
vampirevape.co.uk,avomi cliq 6000 puff pod vape kit - 20mg,avomi cliq 6000 puff pod vape kit,https://vapeonlinestore.co.uk/products/avomi-cliq-6000,flavour,cherry ice,not listed on VOS,,5.99,https://www.vampirevape.co.uk/avomi-cliq-prefilled-pod-vape-kit-20mg,high
vampirevape.co.uk,avomi cliq 6000 puff pod vape kit - 20mg,avomi cliq 6000 puff pod vape kit,https://vapeonlinestore.co.uk/products/avomi-cliq-6000,flavour,double apple,not listed on VOS,,5.99,https://www.vampirevape.co.uk/avomi-cliq-prefilled-pod-vape-kit-20mg,high
vampirevape.co.uk,avomi cliq 6000 puff pod vape kit - 20mg,avomi cliq 6000 puff pod vape kit,https://vapeonlinestore.co.uk/products/avomi-cliq-6000,flavour,grape ice,not listed on VOS,,5.99,https://www.vampirevape.co.uk/avomi-cliq-prefilled-pod-vape-kit-20mg,high
vampirevape.co.uk,avomi cliq 6000 puff pod vape kit - 20mg,avomi cliq 6000 puff pod vape kit,https://vapeonlinestore.co.uk/products/avomi-cliq-6000,flavour,red raspberry,not listed on VOS,,5.99,https://www.vampirevape.co.uk/avomi-cliq-prefilled-pod-vape-kit-20mg,high
vampirevape.co.uk,avomi cliq 6000 puff pod vape kit - 20mg,avomi cliq 6000 puff pod vape kit,https://vapeonlinestore.co.uk/products/avomi-cliq-6000,flavour,strawberry watermelon,not listed on VOS,,5.99,https://www.vampirevape.co.uk/avomi-cliq-prefilled-pod-vape-kit-20mg,high
vampirevape.co.uk,avomi cliq 6000 puff pod vape kit - 20mg,avomi cliq 6000 puff pod vape kit,https://vapeonlinestore.co.uk/products/avomi-cliq-6000,flavour,tropical punch,not listed on VOS,,5.99,https://www.vampirevape.co.uk/avomi-cliq-prefilled-pod-vape-kit-20mg,high
vampirevape.co.uk,Avomi Cliq Prefilled Pods,avomi cliq prefilled replacement pods,https://vapeonlinestore.co.uk/products/avomi-cliq-prefilled-pods,flavour,banana ice,not listed on VOS,,4.95,https://www.vampirevape.co.uk/avomi-cliq-prefilled-pods-1pk,high
vampirevape.co.uk,Avomi Cliq Prefilled Pods,avomi cliq prefilled replacement pods,https://vapeonlinestore.co.uk/products/avomi-cliq-prefilled-pods,flavour,blue raspberry ice,not listed on VOS,,4.95,https://www.vampirevape.co.uk/avomi-cliq-prefilled-pods-1pk,high
vampirevape.co.uk,Avomi Cliq Prefilled Pods,avomi cliq prefilled replacement pods,https://vapeonlinestore.co.uk/products/avomi-cliq-prefilled-pods,flavour,cherry ice,not listed on VOS,,4.95,https://www.vampirevape.co.uk/avomi-cliq-prefilled-pods-1pk,high
vampirevape.co.uk,Avomi Cliq Prefilled Pods,avomi cliq prefilled replacement pods,https://vapeonlinestore.co.uk/products/avomi-cliq-prefilled-pods,flavour,double apple,not listed on VOS,,4.95,https://www.vampirevape.co.uk/avomi-cliq-prefilled-pods-1pk,high
vampirevape.co.uk,Avomi Cliq Prefilled Pods,avomi cliq prefilled replacement pods,https://vapeonlinestore.co.uk/products/avomi-cliq-prefilled-pods,flavour,grape ice,not listed on VOS,,4.95,https://www.vampirevape.co.uk/avomi-cliq-prefilled-pods-1pk,high
vampirevape.co.uk,double drip 10k prefilled pod - 1pk,double drip 10k refill pod,https://vapeonlinestore.co.uk/products/double-drip-10k-refill-pod,flavour,spearmint menthol,listed on VOS but out of stock,spearmint menthol,4.95,https://www.vampirevape.co.uk/double-drip-10k-replacement-prefilled-pod-1pk,high
vampirevape.co.uk,Double Drip 50 50 10Ml E-Liquid,double drip 50/50 10ml nic salt e-liquid,https://vapeonlinestore.co.uk/products/double-drip-50-50-e-liquid-10ml,flavour,blackberry grape,not listed on VOS,,3.99,https://www.vampirevape.co.uk/double-drip-50-50-blackberry-grape-10ml-e-liquid,high
vampirevape.co.uk,Double Drip 50 50 10Ml E-Liquid,double drip 50/50 10ml nic salt e-liquid,https://vapeonlinestore.co.uk/products/double-drip-50-50-e-liquid-10ml,flavour,fizzy cherry cola bottles,not listed on VOS,,3.99,https://www.vampirevape.co.uk/double-drip-50-50-fizzy-cherry-cola-bottles-10ml-e-liquid,high
vampirevape.co.uk,Double Drip 50 50 10Ml E-Liquid,double drip 50/50 10ml nic salt e-liquid,https://vapeonlinestore.co.uk/products/double-drip-50-50-e-liquid-10ml,flavour,menthol,not listed on VOS,,3.99,https://www.vampirevape.co.uk/double-drip-50-50-double-menthol-10ml-e-liquid,high
vampirevape.co.uk,elfbar 600 prefilled replacement pods 2pk,elf bar 600 prefilled pods,https://vapeonlinestore.co.uk/products/elf-bar-600-prefilled-pods,flavour,cola,not listed on VOS,,4.95,https://www.vampirevape.co.uk/elfbar-600-prefilled-replacement-pods-2pk,high
vampirevape.co.uk,elfbar 600 prefilled replacement pods 2pk,elf bar 600 prefilled pods,https://vapeonlinestore.co.uk/products/elf-bar-600-prefilled-pods,flavour,lemon lime,not listed on VOS,,4.95,https://www.vampirevape.co.uk/elfbar-600-prefilled-replacement-pods-2pk,high
vampirevape.co.uk,elfbar 600 prefilled replacement pods 2pk,elf bar 600 prefilled pods,https://vapeonlinestore.co.uk/products/elf-bar-600-prefilled-pods,flavour,p b cloud,not listed on VOS,,4.95,https://www.vampirevape.co.uk/elfbar-600-prefilled-replacement-pods-2pk,high
vampirevape.co.uk,elfbar 600 prefilled replacement pods 2pk,elf bar 600 prefilled pods,https://vapeonlinestore.co.uk/products/elf-bar-600-prefilled-pods,flavour,pineapple ice,not listed on VOS,,4.95,https://www.vampirevape.co.uk/elfbar-600-prefilled-replacement-pods-2pk,high
vampirevape.co.uk,elfbar 600 prefilled replacement pods 2pk,elf bar 600 prefilled pods,https://vapeonlinestore.co.uk/products/elf-bar-600-prefilled-pods,flavour,strawberry raspberry,not listed on VOS,,4.95,https://www.vampirevape.co.uk/elfbar-600-prefilled-replacement-pods-2pk,high
vampirevape.co.uk,elfbar plus50 prefilled pods 1pk,elf bar plus 50 prefilled pods,https://vapeonlinestore.co.uk/products/elf-bar-plus-50-pods,flavour,mango,not listed on VOS,,5.49,https://www.vampirevape.co.uk/elfbar-plus50-prefilled-pods-1pk,high
vampirevape.co.uk,Freemax Fireluke 2 Tank,freemax fireluke 2 tank,https://vapeonlinestore.co.uk/products/freemax-fireluke-2-tank,colour,graffiti green,not listed on VOS,,10.99,https://www.vampirevape.co.uk/freemax-fireluke-2-tank-graffiti-green,high
vampirevape.co.uk,Freemax Fireluke 2 Tank,freemax fireluke 2 tank,https://vapeonlinestore.co.uk/products/freemax-fireluke-2-tank,colour,metal green,not listed on VOS,,10.99,https://www.vampirevape.co.uk/freemax-fireluke-2-tank-metal-green,high
vampirevape.co.uk,Geekvape Aegis Q Kit,geekvape aegis q kit,https://vapeonlinestore.co.uk/products/geekvape-aegis-q-kit,colour,gray,not listed on VOS,,11.99,https://www.vampirevape.co.uk/geek-vape-aegis-q-kit-gray,high
vampirevape.co.uk,gold bar reload prefilled vape kit,gold bar reload prefilled pod kit 20mg,https://vapeonlinestore.co.uk/products/gold-bar-600-puffs-prefilled-pod-kit,flavour,blue raspberry,not listed on VOS,,2.99,https://www.vampirevape.co.uk/gold-bar-reload-prefilled-vape-kit,high
vampirevape.co.uk,gold bar reload prefilled vape kit,gold bar reload prefilled pod kit 20mg,https://vapeonlinestore.co.uk/products/gold-bar-600-puffs-prefilled-pod-kit,flavour,blueberry sour raspberry,not listed on VOS,,2.99,https://www.vampirevape.co.uk/gold-bar-reload-prefilled-vape-kit,high
vampirevape.co.uk,gold bar reload prefilled vape kit,gold bar reload prefilled pod kit 20mg,https://vapeonlinestore.co.uk/products/gold-bar-600-puffs-prefilled-pod-kit,flavour,vanilla cream tobacco,not listed on VOS,,2.99,https://www.vampirevape.co.uk/gold-bar-reload-prefilled-vape-kit,high
vampirevape.co.uk,innokin isub coils - 5pk,innokin isub tank replacement coils,https://vapeonlinestore.co.uk/products/innokin-isub-coils-pack-of-5,resistance,clapton 0.5ohm,not listed on VOS,,1.99,https://www.vampirevape.co.uk/innokin-isub-coils-5pk,high
vampirevape.co.uk,innokin isub coils - 5pk,innokin isub tank replacement coils,https://vapeonlinestore.co.uk/products/innokin-isub-coils-pack-of-5,resistance,kal bvc 2.0ohm,not listed on VOS,,1.99,https://www.vampirevape.co.uk/innokin-isub-coils-5pk,high
vampirevape.co.uk,innokin isub coils - 5pk,innokin isub tank replacement coils,https://vapeonlinestore.co.uk/products/innokin-isub-coils-pack-of-5,resistance,replaceable 1.2ohm,not listed on VOS,,1.99,https://www.vampirevape.co.uk/innokin-isub-coils-5pk,high
vampirevape.co.uk,Innokin Klypse Mecha Kit Moonshadow,innokin klypse mecha pod vape kit,https://vapeonlinestore.co.uk/products/innokin-klypse-mecha-pod-vape-kit,colour,ink,not listed on VOS,,20.99,https://www.vampirevape.co.uk/innokin-klypse-mecha-kit-moonshadow-ink,medium
vampirevape.co.uk,Innokin Klypse Pod Kit,innokin klypse pod kit,https://vapeonlinestore.co.uk/products/innokin-klypse-pod-kit,colour,blush rose gold,not listed on VOS,,9.99,https://www.vampirevape.co.uk/innokin-klypse-pod-kit-blush-rose-gold,high
vampirevape.co.uk,Innokin Klypse Pod Kit,innokin klypse pod kit,https://vapeonlinestore.co.uk/products/innokin-klypse-pod-kit,colour,charcoal black,not listed on VOS,,9.99,https://www.vampirevape.co.uk/innokin-klypse-pod-kit-charcoal-black,high
vampirevape.co.uk,Innokin Klypse Pod Kit,innokin klypse pod kit,https://vapeonlinestore.co.uk/products/innokin-klypse-pod-kit,colour,indigo blue,not listed on VOS,,7.49,https://www.vampirevape.co.uk/innokin-klypse-pod-kit-indigo-blue,high
vampirevape.co.uk,innokin kwik 35k prefilled pod kit,innokin kwik 35k prefilled pod kit,https://vapeonlinestore.co.uk/products/innokin-kwik-35k,flavour,strawberry mix,not listed on VOS,,4.99,https://www.vampirevape.co.uk/innokin-kwik-35k-prefilled-pod-kit,high
vampirevape.co.uk,lost mary bm600 prefilled pods - 2pk,lost mary bm600 prefilled replacement pods pack of 2,https://vapeonlinestore.co.uk/products/lost-mary-bm600-prefilled-pods,flavour,blackberry ice,not listed on VOS,,4.95,https://www.vampirevape.co.uk/lost-mary-bm600-prefilled-pods-2pk,high
vampirevape.co.uk,lost mary bm600 prefilled pods - 2pk,lost mary bm600 prefilled replacement pods pack of 2,https://vapeonlinestore.co.uk/products/lost-mary-bm600-prefilled-pods,flavour,blackcurrant apple,not listed on VOS,,4.95,https://www.vampirevape.co.uk/lost-mary-bm600-prefilled-pods-2pk,high
vampirevape.co.uk,lost mary bm600 prefilled pods - 2pk,lost mary bm600 prefilled replacement pods pack of 2,https://vapeonlinestore.co.uk/products/lost-mary-bm600-prefilled-pods,flavour,blue raspberry cherry,not listed on VOS,,4.95,https://www.vampirevape.co.uk/lost-mary-bm600-prefilled-pods-2pk,high
vampirevape.co.uk,lost mary bm600 prefilled pods - 2pk,lost mary bm600 prefilled replacement pods pack of 2,https://vapeonlinestore.co.uk/products/lost-mary-bm600-prefilled-pods,flavour,blue raspberry lemonade,not listed on VOS,,4.95,https://www.vampirevape.co.uk/lost-mary-bm600-prefilled-pods-2pk,high
vampirevape.co.uk,lost mary bm600 prefilled pods - 2pk,lost mary bm600 prefilled replacement pods pack of 2,https://vapeonlinestore.co.uk/products/lost-mary-bm600-prefilled-pods,flavour,cherry peach lemonade,not listed on VOS,,4.95,https://www.vampirevape.co.uk/lost-mary-bm600-prefilled-pods-2pk,high
vampirevape.co.uk,lost mary bm600 prefilled pods - 2pk,lost mary bm600 prefilled replacement pods pack of 2,https://vapeonlinestore.co.uk/products/lost-mary-bm600-prefilled-pods,flavour,fizzy cherry,not listed on VOS,,4.95,https://www.vampirevape.co.uk/lost-mary-bm600-prefilled-pods-2pk,high
vampirevape.co.uk,lost mary bm600 prefilled pods - 2pk,lost mary bm600 prefilled replacement pods pack of 2,https://vapeonlinestore.co.uk/products/lost-mary-bm600-prefilled-pods,flavour,fizzy pineapple,not listed on VOS,,4.95,https://www.vampirevape.co.uk/lost-mary-bm600-prefilled-pods-2pk,high
vampirevape.co.uk,lost mary bm600 prefilled pods - 2pk,lost mary bm600 prefilled replacement pods pack of 2,https://vapeonlinestore.co.uk/products/lost-mary-bm600-prefilled-pods,flavour,kiwi passion fruit guava,not listed on VOS,,4.95,https://www.vampirevape.co.uk/lost-mary-bm600-prefilled-pods-2pk,high
vampirevape.co.uk,lost mary bm600 prefilled pods - 2pk,lost mary bm600 prefilled replacement pods pack of 2,https://vapeonlinestore.co.uk/products/lost-mary-bm600-prefilled-pods,flavour,mad blue,not listed on VOS,,4.95,https://www.vampirevape.co.uk/lost-mary-bm600-prefilled-pods-2pk,high
vampirevape.co.uk,lost mary bm600 prefilled pods - 2pk,lost mary bm600 prefilled replacement pods pack of 2,https://vapeonlinestore.co.uk/products/lost-mary-bm600-prefilled-pods,flavour,red apple ice,not listed on VOS,,4.95,https://www.vampirevape.co.uk/lost-mary-bm600-prefilled-pods-2pk,high
vampirevape.co.uk,lost mary bm600 prefilled pods - 2pk,lost mary bm600 prefilled replacement pods pack of 2,https://vapeonlinestore.co.uk/products/lost-mary-bm600-prefilled-pods,flavour,sakura grape,not listed on VOS,,4.95,https://www.vampirevape.co.uk/lost-mary-bm600-prefilled-pods-2pk,high
vampirevape.co.uk,lost mary bm600 prefilled pods - 2pk,lost mary bm600 prefilled replacement pods pack of 2,https://vapeonlinestore.co.uk/products/lost-mary-bm600-prefilled-pods,flavour,strawberry raspberry cherry,not listed on VOS,,4.95,https://www.vampirevape.co.uk/lost-mary-bm600-prefilled-pods-2pk,high
vampirevape.co.uk,lost mary bm600 prefilled pods - 2pk,lost mary bm600 prefilled replacement pods pack of 2,https://vapeonlinestore.co.uk/products/lost-mary-bm600-prefilled-pods,flavour,triple berry ice,not listed on VOS,,4.95,https://www.vampirevape.co.uk/lost-mary-bm600-prefilled-pods-2pk,high
vampirevape.co.uk,Aspire Nautilus,nautilus prime rba by aspire,https://vapeonlinestore.co.uk/products/nautilus-prime-rba-by-aspire,colour,nano glass,not listed on VOS,,2.99,https://www.vampirevape.co.uk/aspire-nautilus-nano-glass,low
vampirevape.co.uk,Nordic Spirit Pouches,nordic spirit nicotine pouches,https://vapeonlinestore.co.uk/products/nordic-spirit-nicotine-pouches,flavour,blueberry,not listed on VOS,,6.5,https://www.vampirevape.co.uk/nordic-spirit-nic-pouch-blueberry-20pk,high
vampirevape.co.uk,Nordic Spirit Pouches,nordic spirit nicotine pouches,https://vapeonlinestore.co.uk/products/nordic-spirit-nicotine-pouches,flavour,dark fizz,not listed on VOS,,6.5,https://www.vampirevape.co.uk/nordic-spirit-nic-pouch-dark-fizz-20pk,high
vampirevape.co.uk,Nordic Spirit Pouches,nordic spirit nicotine pouches,https://vapeonlinestore.co.uk/products/nordic-spirit-nicotine-pouches,flavour,forest berry,not listed on VOS,,6.5,https://www.vampirevape.co.uk/nordic-spirit-nic-pouch-forest-berries-20pk,high
vampirevape.co.uk,Nordic Spirit Pouches,nordic spirit nicotine pouches,https://vapeonlinestore.co.uk/products/nordic-spirit-nicotine-pouches,flavour,frosty berry,not listed on VOS,,6.5,https://www.vampirevape.co.uk/nordic-spirit-nic-pouch-frosty-berry-20pk,high
vampirevape.co.uk,Nordic Spirit Pouches,nordic spirit nicotine pouches,https://vapeonlinestore.co.uk/products/nordic-spirit-nicotine-pouches,flavour,frosty mint,not listed on VOS,,6.5,https://www.vampirevape.co.uk/nordic-spirit-nic-pouch-frosty-mint-20pk,high
vampirevape.co.uk,Nordic Spirit Pouches,nordic spirit nicotine pouches,https://vapeonlinestore.co.uk/products/nordic-spirit-nicotine-pouches,flavour,melon fresh,not listed on VOS,,6.5,https://www.vampirevape.co.uk/nordic-spirit-nic-pouch-melon-20pk,high
vampirevape.co.uk,Nordic Spirit Pouches,nordic spirit nicotine pouches,https://vapeonlinestore.co.uk/products/nordic-spirit-nicotine-pouches,flavour,mint,not listed on VOS,,6.5,https://www.vampirevape.co.uk/nordic-spirit-nic-pouch-mint-20pk,high
vampirevape.co.uk,Nordic Spirit Pouches,nordic spirit nicotine pouches,https://vapeonlinestore.co.uk/products/nordic-spirit-nicotine-pouches,flavour,raspberry,not listed on VOS,,6.5,https://www.vampirevape.co.uk/nordic-spirit-nic-pouch-raspberry-20pk,high
vampirevape.co.uk,Nordic Spirit Pouches,nordic spirit nicotine pouches,https://vapeonlinestore.co.uk/products/nordic-spirit-nicotine-pouches,flavour,spearmint,not listed on VOS,,6.5,https://www.vampirevape.co.uk/nordic-spirit-nic-pouch-spearmint-20pk,high
vampirevape.co.uk,Nordic Spirit Pouches,nordic spirit nicotine pouches,https://vapeonlinestore.co.uk/products/nordic-spirit-nicotine-pouches,flavour,tropical mix,not listed on VOS,,6.5,https://www.vampirevape.co.uk/nordic-spirit-nic-pouch-tropical-mix-20pk,high
vampirevape.co.uk,Nordic Spirit Pouches,nordic spirit nicotine pouches,https://vapeonlinestore.co.uk/products/nordic-spirit-nicotine-pouches,flavour,watermelon,not listed on VOS,,6.5,https://www.vampirevape.co.uk/nordic-spirit-nic-pouch-watermelon-20pk,high
vampirevape.co.uk,oxva slimstick prefilled vape kit,oxva slimstick prefilled pod kit,https://vapeonlinestore.co.uk/products/oxva-slimstick-prefilled-pod-kit,flavour,blueberry,not listed on VOS,,9.99,https://www.vampirevape.co.uk/oxva-slimstick-prefilled-vape-kit,high
vampirevape.co.uk,oxva slimstick prefilled vape kit,oxva slimstick prefilled pod kit,https://vapeonlinestore.co.uk/products/oxva-slimstick-prefilled-pod-kit,flavour,kiwi passion fruit,not listed on VOS,,9.99,https://www.vampirevape.co.uk/oxva-slimstick-prefilled-vape-kit,high
vampirevape.co.uk,oxva slimstick prefilled vape kit,oxva slimstick prefilled pod kit,https://vapeonlinestore.co.uk/products/oxva-slimstick-prefilled-pod-kit,flavour,lemon lime,not listed on VOS,,9.99,https://www.vampirevape.co.uk/oxva-slimstick-prefilled-vape-kit,high
vampirevape.co.uk,oxva slimstick prefilled vape kit,oxva slimstick prefilled pod kit,https://vapeonlinestore.co.uk/products/oxva-slimstick-prefilled-pod-kit,flavour,lychee ice,not listed on VOS,,9.99,https://www.vampirevape.co.uk/oxva-slimstick-prefilled-vape-kit,high
vampirevape.co.uk,oxva slimstick prefilled vape kit,oxva slimstick prefilled pod kit,https://vapeonlinestore.co.uk/products/oxva-slimstick-prefilled-pod-kit,flavour,mint,not listed on VOS,,9.99,https://www.vampirevape.co.uk/oxva-slimstick-prefilled-vape-kit,high
vampirevape.co.uk,oxva slimstick prefilled vape kit,oxva slimstick prefilled pod kit,https://vapeonlinestore.co.uk/products/oxva-slimstick-prefilled-pod-kit,flavour,watermelon,not listed on VOS,,9.99,https://www.vampirevape.co.uk/oxva-slimstick-prefilled-vape-kit,high
vampirevape.co.uk,Pablo Pouches 24Mg,pablo 50mg nicotine pouches,https://vapeonlinestore.co.uk/products/pablo-50mg-nicotine-pouches,flavour,frosted ice,not listed on VOS,,3.99,https://www.vampirevape.co.uk/pablo-nic-pouches-frosted-ice-24mg,high
vampirevape.co.uk,Pablo Pouches 24Mg,pablo 50mg nicotine pouches,https://vapeonlinestore.co.uk/products/pablo-50mg-nicotine-pouches,flavour,passion fruit,not listed on VOS,,3.99,https://www.vampirevape.co.uk/pablo-nicotine-pouch-passion-fruit-24mg,high
vampirevape.co.uk,Pablo Pouches 24Mg,pablo 50mg nicotine pouches,https://vapeonlinestore.co.uk/products/pablo-50mg-nicotine-pouches,flavour,strawberry lychee,not listed on VOS,,3.99,https://www.vampirevape.co.uk/pablo-nicotine-pouch-strawberry-lychee-24mg,high
vampirevape.co.uk,pixl 8000 prefilled vape kit,pixl 8000 prefilled pod vape kit,https://vapeonlinestore.co.uk/products/pixl-8000,flavour,blue cherry cranberry,not listed on VOS,,7.49,https://www.vampirevape.co.uk/pixl-8000-prefilled-pod-kit,high
vampirevape.co.uk,pixl 8000 prefilled vape kit,pixl 8000 prefilled pod vape kit,https://vapeonlinestore.co.uk/products/pixl-8000,flavour,blue raspberry cotton,not listed on VOS,,7.49,https://www.vampirevape.co.uk/pixl-8000-prefilled-pod-kit,high
vampirevape.co.uk,pixl 8000 prefilled vape kit,pixl 8000 prefilled pod vape kit,https://vapeonlinestore.co.uk/products/pixl-8000,flavour,cherry lemonade,not listed on VOS,,7.49,https://www.vampirevape.co.uk/pixl-8000-prefilled-pod-kit,high
vampirevape.co.uk,pixl 8000 prefilled vape kit,pixl 8000 prefilled pod vape kit,https://vapeonlinestore.co.uk/products/pixl-8000,flavour,cherry sour raspberry,not listed on VOS,,7.49,https://www.vampirevape.co.uk/pixl-8000-prefilled-pod-kit,high
